Entity,Service Description,Price
BHM,Knee 3 views lt xr,$690.00 
BHM,Knee 3 views lt XR UC,$678.00 
BHM,Knee 3 views rt xr,$690.00 
BHM,Knee 3 views rt XR UC,$678.00 
BHM,Knee ACL tightrop 10 ar1588 b,"$3,450.00 "
BHM,Knee ACL tightrop 7 ar1588t 7,"$2,139.00 "
BHM,Knee ACL tightrop 9 ar1588t 9,"$2,139.00 "
BHM,Knee ACL tightrope ar15 t,"$1,610.00 "
BHM,Knee ACL tightrope rt ar158 t,"$1,610.00 "
BHM,Knee arthrogram lt xr,"$1,493.00 "
BHM,Knee arthrogram rt xr,"$1,493.00 "
BHM,Knee bicomp lat lt m5723060 3,"$20,065.00 "
BHM,Knee bicomp lat rt m5723060 4,"$20,065.00 "
BHM,Knee bicomp mdl lt m5723060 1,"$20,065.00 "
BHM,Knee bicomp mdl rt m5723060 2,"$20,065.00 "
BHM,Knee bil standing ap xr,$765.00 
BHM,Knee bil standing ap XR UC,$736.00 
BHM,Knee bio transfx 40 ar1351b p,"$2,029.00 "
BHM,Knee bio transfx50 ar1351lb p,"$2,029.00 "
BHM,Knee cement zuk std98000671 0,"$16,560.00 "
BHM,Knee cement zuk std98000671 1,"$16,560.00 "
BHM,Knee comp 4 or more vw lt x UC,$736.00 
BHM,Knee comp 4 or more vw rt x UC,$736.00 
BHM,Knee complt 4 or more vws lt x,$811.00 
BHM,Knee complt 4 or more vws rt x,$811.00 
BHM,Knee fem comp stryker 64956 0,"$13,102.00 "
BHM,Knee fem gii cem tib 71701 3,"$12,420.00 "
BHM,Knee fem gii ps ox cem71701 0,"$17,388.00 "
BHM,Knee fem jrny ox tib71701 2,"$16,560.00 "
BHM,Knee fem legion oxi ps71704 0,"$17,388.00 "
BHM,Knee fem sz 1 lt arthx ar50 l,"$21,896.00 "
BHM,Knee fem verilast tib 71704 0,"$17,388.00 "
BHM,Knee fem verilast tib71704 0,"$17,388.00 "
BHM,Knee fix comp 12.5 612500 w,"$2,829.00 "
BHM,Knee gii cr hybrid tib71701 1,"$14,904.00 "
BHM,Knee headless pin 3in 65414 3,"$1,461.00 "
BHM,Knee hemicap 30x6.5 830200 w,"$19,918.00 "
BHM,Knee imp total triathlon kn 1,"$16,100.00 "
BHM,Knee impl totl w petela kn 6,"$24,840.00 "
BHM,Knee impl totl z petela kn 7,"$23,920.00 "
BHM,Knee insert bumper mrh64812 0,"$3,022.00 "
BHM,Knee insert tib 4 11 5530g 1,"$9,332.00 "
BHM,Knee itotl lat insr rcr0100 a,"$2,860.00 "
BHM,Knee itotl lat insr rcr0100 e,"$2,860.00 "
BHM,Knee itotl med insr rcr0100 1,"$2,860.00 "
BHM,Knee itotl med insr rcr0100 2,"$2,860.00 "
BHM,Knee itotl med insr rcr0100 3,"$2,860.00 "
BHM,Knee itotl med insr rcr0101 4,"$2,860.00 "
BHM,Knee itotl xe insrt rcr0200 1,"$1,467.00 "
BHM,Knee itotl xe insrt rcr0200 2,"$1,467.00 "
BHM,Knee itotl xe insrt rcr0200 3,"$1,467.00 "
BHM,Knee itotl xe insrt rcr0200 4,"$1,467.00 "
BHM,Knee itotl xe insrt rcr0200 5,"$3,520.00 "
BHM,Knee itotl xe insrt rcr0200 6,"$3,520.00 "
BHM,Knee legion crfem tib 71703 0,"$12,420.00 "
BHM,Knee liner sz5-6 9mm 71453 1,"$8,435.00 "
BHM,Knee MCL intbrace lig ar551 p,"$5,497.00 "
BHM,Knee pcl tightrope ar158 p,"$1,605.00 "
BHM,Knee resr patl comp29 71420 4,"$3,440.00 "
BHM,Knee stem cement 12x50 556s 2,"$6,284.00 "
BHM,Knee stem cement12x50 556s1 r,"$5,360.00 "
BHM,Knee stem extndr 50mm 5571s 0,"$5,702.00 "
BHM,Knee stem fltd 12x100 5565s 2,"$5,342.00 "
BHM,Knee stem fltd 14x100 5565s 4,"$6,581.00 "
BHM,Knee stem fltd 15x100 5565s 5,"$6,581.00 "
BHM,Knee stem fltd 16x100 5565s 6,"$6,581.00 "
BHM,Knee stem fltd 18x100 5565s 8,"$6,581.00 "
BHM,Knee stem fltd 5565s 0,"$5,807.00 "
BHM,Knee stem fltd 5565s 1,"$6,581.00 "
BHM,Knee stem fltd 5565s 2,"$6,581.00 "
BHM,Knee stem fltd 5565s 3,"$6,581.00 "
BHM,Knee stem fltd 5565s 4,"$5,807.00 "
BHM,Knee stem fltd 5565s 5,"$6,581.00 "
BHM,Knee stem fltd 5565s 6,"$5,807.00 "
BHM,Knee stem fltd 5565s 7,"$6,581.00 "
BHM,Knee stem fltd 5565s 8,"$6,581.00 "
BHM,Knee stem fltd 5566s 10,"$6,807.00 "
BHM,Knee stem fltd 5566s 11,"$6,807.00 "
BHM,Knee stem fltd 5566s 12,"$6,807.00 "
BHM,Knee stem fltd 5566s 13,"$6,807.00 "
BHM,Knee stem fltd 5566s 14,"$6,807.00 "
BHM,Knee stem fltd 5566s 9,"$6,807.00 "
BHM,Knee stem fltd 5566s0 15,"$5,806.00 "
BHM,Knee stem ltd 17x100 5565s 7,"$6,581.00 "
BHM,Knee strapping,$365.00 
BHM,Knee tib baseplate 2 5521b 0,"$13,369.00 "
BHM,Knee tib baseplate 4 5521b 0,"$13,369.00 "
BHM,Knee tib baseplate mrh64813 1,"$16,250.00 "
BHM,Knee tib insert 4 13 5537g 3,"$12,568.00 "
BHM,Knee tib insert 4 19 5537g 9,"$10,767.00 "
BHM,Knee tib insert md 4mm 159 8,"$5,295.00 "
BHM,Knee tib insert mrh 64813 6,"$4,849.00 "
BHM,Knee tib insert rt md 3 159 5,"$4,968.00 "
BHM,Knee tib insert sm rt 3 159 8,"$5,295.00 "
BHM,Knee tib insert sz 2 5537g 6,"$12,568.00 "
BHM,Knee tib rt md 8mm 159 0,"$5,295.00 "
BHM,Knee tib sleeve mrh 64812 0,"$2,527.00 "
BHM,Knee tib tray a rt md 154 9,"$11,325.00 "
BHM,Knee tib tray c lt md 154 2,"$11,325.00 "
BHM,Knee tib tray c rt md 154 3,"$11,325.00 "
BHM,Knee tib tray d lt md 154 4,"$11,325.00 "
BHM,Knee tib tray rt e 154 7,"$11,325.00 "
BHM,Knee total 32mm m57260600 0,"$1,840.00 "
BHM,Knee total 35mm m57260600 0,"$1,840.00 "
BHM,Knee total 38mm m57260600 0,"$1,840.00 "
BHM,Knee total 41mm m57260600 0,"$1,840.00 "
BHM,Knee total cap cem 8 t,"$18,400.00 "
BHM,Knee total cap cem hiflx 6. n,"$12,420.00 "
BHM,Knee total cap cem wo fem4. t,"$17,480.00 "
BHM,Knee total cap cem wo pat1. n,"$12,420.00 "
BHM,Knee total cap cem wo pat1. t,"$16,790.00 "
BHM,Knee total cap cem wo pat8. t,"$17,480.00 "
BHM,Knee total cap hyb wo pat2. n,"$14,904.00 "
BHM,Knee total cap hyb wo pat2. t,"$18,860.00 "
BHM,Knee total cap no cem fem5. t,"$19,780.00 "
BHM,Knee total cap no cem wo3.1 t,"$18,860.00 "
BHM,Knee total cap oxi hiflx 7. n,"$17,388.00 "
BHM,Knee total cap stab post 5. n,"$12,420.00 "
BHM,Knee total cap stab post 6. t,"$18,400.00 "
BHM,Knee total cap stab post 7. t,"$17,480.00 "
BHM,Knee total constpst tcr1211 1,"$21,620.00 "
BHM,Knee total hyb cem wo pa 1,"$19,780.00 "
BHM,Knee total hybrid cement S Y,"$20,700.00 "
BHM,Knee total iduo ipo bka1111 1,"$18,860.00 "
BHM,Knee total journy bicrucate N,"$26,220.00 "
BHM,Knee total lt m57250600 0,"$21,620.00 "
BHM,Knee total repl ps tps1111 1,"$20,240.00 "
BHM,Knee total repl ret tcr1111 1,"$19,780.00 "
BHM,Knee total rt m57250600 0,"$22,540.00 "
BHM,Knee total uni oxinium N,"$16,560.00 "
BHM,Knee total xlpe uni uka1111 1,"$18,860.00 "
BHM,Knee totl imp triathln5570s 1,"$6,181.00 "
BHM,Knee totl imp triathln5570s 2,"$6,181.00 "
BHM,Knee totl imp triathln5570s 3,"$6,181.00 "
BHM,Knee totl imp triathln5570s 4,"$6,181.00 "
BHM,Knee track instr vizadis107 0,$0.00 
BHM,Knee Trthl baseplt 2rm ll S Y,"$7,517.00 "
BHM,Knee Trthl baseplt 5lm rl S Y,"$7,517.00 "
BHM,Knee Trthl femur 2rm ll S Y,"$12,712.00 "
BHM,Knee Trthl femur 3rm ll S Y,"$12,712.00 "
BHM,Knee Trthl femur 5lm rl S Y,"$12,712.00 "
BHM,Knee Trthl pin3.2x89 765020 a,"$2,556.00 "
BHM,Knee Trthl x3 2lm rl 10mm S Y,"$4,920.00 "
BHM,Knee Trthl x3 2rm ll 8mm S Y,"$4,920.00 "
BHM,Knee uni comp lt m57220600 0,"$19,762.00 "
BHM,Knee uni comp rt m57220600 0,"$19,762.00 "
BHM,Knee uni patella replace S Y,"$14,076.00 "
BHM,Knee uni press fit S Y,"$15,640.00 "
BHM,Knee uni trathlon S Y,"$16,560.00 "
BHM,Knee unicmp lat lt m5722060 3,"$19,762.00 "
BHM,Knee unicmp lat rt m5722060 4,"$19,762.00 "
BHM,Knee wo pat m5725060x 1,"$24,380.00 "
BHM,Knee wo pat m5725060x 2,"$24,380.00 "
BHM,Knife 15 degree 1 d p,$72.00 
BHM,Knife bananna 229mm ar652 5,$985.00 
BHM,Knife bayonet long188mm 156 0,"$3,200.00 "
BHM,Knife cold strt uretrotm k b,"$1,773.00 "
BHM,Knife eye 15d stab Opti m,$49.00 
BHM,Knife eye 15mm d p,$0.00 
BHM,Knife eye ang cres bevl up 5,$116.00 
BHM,Knife eye ang slit 2.4 373 4,$116.00 
BHM,Knife eye angled slit 5,$157.00 
BHM,Knife eye crescent bevel p,$906.00 
BHM,Knife eye retinal 20ga e7 0,$262.00 
BHM,Knife eye slit 2.85 e75 a,$157.00 
BHM,Knife eye slit 3.0 806599 6,$165.00 
BHM,Knife eye super blade 30 g,$365.00 
BHM,Knife graft ACL 10mm art o,"$1,189.00 "
BHM,Knife graft ACL 9mm at o,$548.00 
BHM,Knife graft blade 9mm ar228 9,$489.00 
BHM,Knife graft blade10mm ar228 0,$489.00 
BHM,Knife graft blade11mm ar228 1,$489.00 
BHM,Knife sclertomy 19ga mvr e7 9,$262.00 
BHM,Knife sickle Sataloff mcl 3,$721.00 
BHM,Knife slit 2.75 8065992 5,$179.00 
BHM,Knife slit angled 2.5mm 370 5,$144.00 
BHM,Knife slit laser edge 2,$147.00 
BHM,Knot pusher 6th finger ar19 s,$812.00 
BHM,Knot pusher fastfx360 72202 5,"$1,531.00 "
BHM,K-phos 25 mg/ml ped susp,$11.00 
BHM,K-phos neutral 250mg tab,$1.00 
BHM,KRAS 875-ng,$365.00 
BHM,Kybella 4 vial kit,"$2,400.00 "
BHM,Kyphn bone fill dev direc f b,$985.00 
BHM,Kyphn bone fill dev direc f c,$985.00 
BHM,Kyphn bone fill dev f a,$985.00 
BHM,Kyphn bone fill dev f b,$985.00 
BHM,Kyphn bone tamp inf 10/2 k a,"$10,810.00 "
BHM,Kyphn bone tamp inf 15/2 k b,"$10,810.00 "
BHM,Kyphn bone tamp inf 15/3 k b,"$10,810.00 "
BHM,Kyphn bone tamp xpand elv 10/3,"$10,810.00 "
BHM,Kyphn bone tamp xpand elv 15/3,"$11,199.00 "
BHM,Kyphn bone tamp xpand inf 10/3,"$10,810.00 "
BHM,Kyphn bone tamp xpand inf 15/3,"$10,810.00 "
BHM,Kyphn bone tamp xpand inf 20/3,"$10,810.00 "
BHM,Kyphn bx tool f05a,$985.00 
BHM,Kyphn bx tool f08a,"$12,237.00 "
BHM,Kyphn curett wedge 6.5mm a d,"$1,724.00 "
BHM,Kyphn curett wedge 8.0mm a b,"$1,724.00 "
BHM,Kyphn curett wedge 8.5mm a e,"$1,724.00 "
BHM,Kyphn intro Osteo Adv a a,"$3,767.00 "
BHM,Kyphn intro Osteo bevl t k,"$3,767.00 "
BHM,Kyphn intro Osteo tro dia t j,"$10,378.00 "
BHM,Kyphn mixer a074,$711.00 
BHM,Kyphn mixer w cement c a,"$1,178.00 "
BHM,Kyphn mixer w cement c b,"$1,379.00 "
BHM,Kyphn syrg inflt xpand a a,$985.00 
BHM,Kyphn xpand 10 3 1stfx kpt1 1,"$17,255.00 "
BHM,Kyphn xpand 10 3 1stfx kpt1 3,"$17,255.00 "
BHM,Kyphn xpand 10 3 1stfx kpt1 5,"$25,692.00 "
BHM,Kyphn xpand 15 2 1stfx kpe1 3,"$17,255.00 "
BHM,Kyphn xpand 15 3 1stfx kpt1 2,"$17,255.00 "
BHM,Kyphn xpand 15 3 1stfx kpt1 3,"$17,255.00 "
BHM,Kyphn xpand 15 3 1stfx kpt1 5,"$17,255.00 "
BHM,Kyphn xpand 20 3 1stfx kpt2 2,"$17,255.00 "
BHM,Kyphn xpand 20 3 1stfx kpt2 5,"$17,255.00 "
BHM,Kyphn x-stop 12mm tit spa r,"$17,165.00 "
BHM,Kyphn x-stop 14mm tit spa r,"$17,165.00 "
BHM,Kyphn x-stop 6mm tit spa r,"$17,165.00 "
BHM,Kyphn x-stop 8mm tit spa r,"$17,165.00 "
BHM,Kyphon bone tamp oi kex15 b,"$18,445.00 "
BHM,Kyphon cement& mixer cx b,"$2,240.00 "
BHM,Kyphon cement&del kex152eb s,"$19,635.00 "
BHM,Kyphon cement&del kpx153pb s,"$21,800.00 "
BHM,Kyphon cement&del kpx203pb s,"$19,635.00 "
BHM,Kyphon curette t tip sz 2 a a,"$3,315.00 "
BHM,Kyphoplasty kit 11ga vbt1 5,"$10,340.00 "
BHM,Kyphoplasty kit plus11 afh0 1,"$4,875.00 "
BHM,Kyphp xpand 10 3 addfx kpt1 4,"$12,495.00 "
BHM,Kyphp xpand 10/2 addfx kpe1 2,"$12,495.00 "
BHM,Kyphp xpand 15 2 addfx kpe1 4,"$16,987.00 "
BHM,Kyphp xpand 15 3 addfx kpt1 4,"$12,495.00 "
BHM,Kyphp xpand 20 3 addfx kpt2 4,"$12,495.00 "
BHM,Lab miscellaneous sendout,$0.00 
BHM,Labels id mert k1200 9,$0.00 
BHM,Labetalol 10 mg/ml ped susp,$2.00 
BHM,Labetalol 100mg tab,$1.00 
BHM,Labetalol 200mg tab,$1.00 
BHM,Labetalol 5mg/ml 20ml vial,$33.00 
BHM,Labetalol HCL 20mg/4 ml inj,$74.00 
BHM,Lac breast adpt tub ameda10 4,$4.00 
BHM,Lac breast liner coil305000 6,$5.00 
BHM,Lac breast milk bag pump 87 4,$0.00 
BHM,Lac breast milk bag store17 2,$0.00 
BHM,Lac breast pump adpt cap623 9,$1.00 
BHM,Lac breast pump adpt sngl17 1,$8.00 
BHM,Lac breast pump adpt tub620 9,$1.00 
BHM,Lac breast pump adpt wht 10 5,$2.00 
BHM,Lac breast pump dbl suct 17 6,$6.00 
BHM,Lac breast pump diaph rpl10 1,$4.00 
BHM,Lac breast pump diaph si171 m,$6.00 
BHM,Lac breast pump diaph si402 2,$2.00 
BHM,Lac breast pump manu dl 671 c,$37.00 
BHM,Lac breast pump manu dl6709 6,$38.00 
BHM,Lac breast pump manu syn671 c,$41.00 
BHM,Lac breast pump mlk contr17 2,$44.00 
BHM,Lac breast pump piston 617 7,$22.00 
BHM,Lac breast pump pury bac17075p,$270.00 
BHM,Lac breast pump pury basi7070p,$190.00 
BHM,Lac breast pump pury ultr17085,$361.00 
BHM,Lac breast pump pury4oz 170 m,$361.00 
BHM,Lac breast pump rental,$20.00 
BHM,Lac breast pump starter 172 m,$0.00 
BHM,Lac breast pump suppl 009 s,$56.00 
BHM,Lac breast pump tub repl 10 3,$10.00 
BHM,Lac breast pump usage,$14.00 
BHM,Lac breast pump valv mdel87 9,$1.00 
BHM,Lac breast pump wht valv402 6,$2.00 
BHM,Lac breast pump wht valve10 2,$5.00 
BHM,Lac breast seal npl6-12fcsb 2,$15.00 
BHM,Lac breast shield fit36 87 4,$6.00 
BHM,Lac breast shield s 24 8107 9,$6.00 
BHM,Lac breast shield xl 30 87 9,$4.00 
BHM,Lac breast shield xxl 36 87 4,$6.00 
BHM,Lac breast shields,$14.00 
BHM,Lac breastshield lrg 27 87 7,$4.00 
BHM,Lac breastshield np sm21 87 6,$4.00 
BHM,Lac breastshield np sm24 87 7,$4.00 
BHM,Lac breastshield np24999147 5,$9.00 
BHM,Lac breastshield npl 24 67 3,$9.00 
BHM,Lac breastshield npl latx17 6,$5.00 
BHM,Lac breastshield npl sm 67 8,$9.00 
BHM,Lac breastshield npl xs 67 1,$9.00 
BHM,Lac brief consult,$54.00 
BHM,Lac brst pump hygn coll 17 5,$39.00 
BHM,Lac brst pump tub repl52100 9,$4.00 
BHM,Lac followup lactation consult,$67.00 
BHM,Lac shell breast npl pair17 1,$0.00 
BHM,Laceration sut inst dispo l,$0.00 
BHM,Laceration tray 180 0554 e,$0.00 
BHM,Lacosamide 100 mg tab,$25.00 
BHM,Lacosamide 10mg/ml 20ml vial,$932.00 
BHM,Lacosamide 50 mg tab,$15.00 
BHM,Lacri-lube sop opth oint 7gm,$0.00 
BHM,Lactase (c),$48.00 
BHM,Lactase 3ku tab,$0.00 
BHM,Lactate on bld-or,$61.00 
BHM,LACTIC ACID (LACTATE),$392.00 
BHM,Lactic Acid (Lactate)-Reflex,$0.00 
BHM,Lactic acid -or,$61.00 
BHM,Lactic acid whole bld,$61.00 
BHM,LACTIC ACID with REFLEX,$392.00 
BHM,Lactic acid-CSF,$392.00 
BHM,Lactose intolerance-prometheus,$207.00 
BHM,Lactose tolerance,$462.00 
BHM,Lactulose 0.5 ml pedpo,$1.00 
BHM,Lactulose 30ml liq,$1.00 
BHM,Lambda cytoplasmic marker,$146.00 
BHM,Lambda free light chain-sr (c),$108.00 
BHM,Lambda free light chain-ur (c),$17.00 
BHM,Lambda surface marker,$146.00 
BHM,Lamictal 150mg tab,$1.00 
BHM,Lamivudine 10mg/ml 5ml soln,$1.00 
BHM,Lamivudine 150mg tab,$6.00 
BHM,Lamivudine hbv 100mg tab,$31.00 
BHM,Lamotrigine 1 mg/ml ped susp,$1.00 
BHM,Lamotrigine 100mg tab,$25.00 
BHM,Lamotrigine 25mg chew tab,$1.00 
BHM,Lamotrigine 25mg tab,$1.00 
BHM,Lamotrigine-lamictal level,$4.00 
BHM,Lanolin 30g ointment,$0.00 
BHM,Lanreotide 1mg inj,$298.00 
BHM,Lansoprazole 3 mg/ml 1ml oral,$1.00 
BHM,Lansoprazole solu 15mg tab,$0.00 
BHM,Lansoprazole solu 30mg tab,$0.00 
BHM,Lansoprazole susp 3 mg/ml 1ml,$1.00 
BHM,Lanthanum carbonate 1000mg tab,$23.00 
BHM,Lanthanum carbonate500mgtab,$23.00 
BHM,Lap chole w/trocr J,"$2,016.00 "
BHM,Lap retract inst 173 9,$0.00 
BHM,Lapatinib ditosylate 250mg tab,$144.00 
BHM,Lapscop gelpoint sng inc ck 0,"$4,826.00 "
BHM,L-arginine 1000 mg tab,$0.00 
BHM,Laryngoscop rem foreign bodies,"$3,451.00 "
BHM,Laryngoscopy flx dx,"$1,359.00 "
BHM,Laryngoscopy indirect,$628.00 
BHM,Laryngoscopy with biopsies,"$10,466.00 "
BHM,Laser eye probe 20g 806575 9,"$1,635.00 "
BHM,Laser fiber 10 beampath en 1,"$10,340.00 "
BHM,Laser fiber 1000 m0068404 0,"$6,682.00 "
BHM,Laser fiber 180x1.2 bprobo c,"$8,413.00 "
BHM,Laser fiber 200 m0068404 0,"$3,652.00 "
BHM,Laser fiber 200 micr2775020 1,"$2,600.00 "
BHM,Laser fiber 315um 150cm e l,"$7,990.00 "
BHM,Laser fiber 365 m0068404 0,"$3,056.00 "
BHM,Laser fiber 365 micr2775036 1,"$2,600.00 "
BHM,Laser fiber 550 duoside6840 6,"$7,738.00 "
BHM,Laser fiber 550 m0068404 0,"$3,992.00 "
BHM,Laser fiber 550 micr2775055 1,"$3,466.00 "
BHM,Laser fiber 940 micr2775094 1,"$4,365.00 "
BHM,Laser fiber flx1000m0068403 1,"$6,639.00 "
BHM,Laser fiber flx366 m0068403 1,"$2,996.00 "
BHM,Laser fiber flx550 m0068403 1,"$3,949.00 "
BHM,Laser fiber Fortec su27 o,"$1,994.00 "
BHM,Laser fiber Fortec su36 o,"$1,773.00 "
BHM,Laser fiber grnlit bph 102 9,"$8,413.00 "
BHM,Laser fiber Holm 150um g25 2,"$4,753.00 "
BHM,Laser fiber holmium grn 2 0,"$9,353.00 "
BHM,Laser fiber indigo I m,"$4,144.00 "
BHM,Laser fiber optic 1.5 dcyll 5,"$8,413.00 "
BHM,Laser fiber Optic 2.0 dcyl 0,"$8,413.00 "
BHM,Laser fiber optic 2.5 dcyl 5,"$8,413.00 "
BHM,Laser fiber smartsyn273 g25 4,"$4,369.00 "
BHM,Laser fiber smartsyn550 g25 6,"$4,657.00 "
BHM,Laser fiber smartsyn940 g25 7,"$7,313.00 "
BHM,Laser fiber Versi 200 68403 1,"$3,609.00 "
BHM,Laser prob glauma cyclg6 15 0,"$2,069.00 "
BHM,Laser probe argon 2.3 20132 6,"$2,423.00 "
BHM,Laser probe laparos 10mm ar n,$974.00 
BHM,Laser sheath 12f glideli500 1,"$17,225.00 "
BHM,Laser sheath 14f glideli500 2,"$17,225.00 "
BHM,Laser sheath 14fr sls i,"$17,225.00 "
BHM,Laser sheath 16f glideli500 3,"$17,225.00 "
BHM,Laser sheath kit 12fr,"$17,225.00 "
BHM,Laser sheath kit 14fr,"$17,225.00 "
BHM,Laser spy pac icg dye sk6000,"$1,785.00 "
BHM,Laser spypac icgdye eli lc3006,"$1,785.00 "
BHM,Latanoprost eye drops 2.5ml,$39.00 
BHM,Latisse 0.03% Ophth soln 3ml,$169.00 
BHM,Lavage - gastric,$505.00 
BHM,Lavage - gastric UC,$323.00 
BHM,Lavage edlich 34f lg 88750 8,$66.00 
BHM,Lavage gastric 28fr t,$673.00 
BHM,Lavage gastric 34fr t,$673.00 
BHM,Lavage peritoneal 9fr ds t y,$241.00 
BHM,Lbr rm intensive,$383.00 
BHM,Lbr rm routine,$127.00 
BHM,LD isoenzyme,$10.00 
BHM,LDH (ld),$61.00 
BHM,LDH (MCI),$61.00 
BHM,LDH -CSF,$134.00 
BHM,LDH-body fluid,$134.00 
BHM,LDL cholesterol - direct,$217.00 
BHM,LDR level I,"$6,516.00 "
BHM,LDR level II,"$9,069.00 "
BHM,LDR level III,"$10,507.00 "
BHM,Lead adaptr splitr df1df4 5 9,"$29,155.00 "
BHM,Lead atrial port p g,$364.00 
BHM,Lead bipolar lv Abil pl 429 8,"$9,633.00 "
BHM,Lead cap pacer 5f endpin 58 w,$398.00 
BHM,Lead cap pmk end pin 5 586 m,$221.00 
BHM,Lead cap pmkr kit 6 3,$86.00 
BHM,Lead cap terminal 4 3,$515.00 
BHM,Lead Capsurefix 65cm 50766 m,"$4,241.00 "
BHM,Lead extendr across chest69 m,"$1,381.00 "
BHM,Lead extendr handle mri g46 2,"$2,516.00 "
BHM,Lead ICD bip0l opti lda220 2,"$17,136.00 "
BHM,Lead ICD bip0l opti lda220 5,"$22,908.00 "
BHM,Lead ICD bip0l opti lda220 8,"$22,908.00 "
BHM,Lead ICD dl coil opt lda230 5,"$17,136.00 "
BHM,Lead ICD dl coil opt ldp220 5,"$20,825.00 "
BHM,Lead ICD dl coil opti lda22 2,"$17,136.00 "
BHM,Lead ICD du pro sd60/16 399 8,"$22,908.00 "
BHM,Lead ICD du pro sd65/16 399 9,"$19,986.00 "
BHM,Lead ICD du pro sd65/18 399 0,"$22,908.00 "
BHM,Lead ICD du pro sd75/18 399 1,"$22,908.00 "
BHM,Lead ICD du pro td65/16 359 6,"$18,118.00 "
BHM,Lead ICD du pro td65/18 359 7,"$19,986.00 "
BHM,Lead ICD dual 185 endotakG D,"$24,098.00 "
BHM,Lead ICD dual 350053 lin B T,"$4,085.00 "
BHM,Lead ICD dual 359065 lnx B T,"$22,908.00 "
BHM,Lead ICD dual 359066 lnx B T,"$22,908.00 "
BHM,Lead ICD dual 359067 lnx B T,"$22,908.00 "
BHM,Lead ICD dual 359073 lnx B T,"$22,908.00 "
BHM,Lead ICD dual 359074 lnx B T,"$22,908.00 "
BHM,Lead ICD dual 58cm 6947m55 D,"$20,605.00 "
BHM,Lead ICD dual 65cm 6947m62 D,"$18,325.00 "
BHM,Lead ICD dual 694458 D,"$21,063.00 "
BHM,Lead ICD dual 694465 D,"$21,063.00 "
BHM,Lead ICD dual 6947 sprInt D,"$21,063.00 "
BHM,Lead ICD dual 694758 D,"$21,063.00 "
BHM,Lead ICD dual 7040 Riata J,"$20,825.00 "
BHM,Lead ICD dual 72cm medt6947 2,"$21,063.00 "
BHM,Lead ICD dual act gore 64 0 6,"$22,652.00 "
BHM,Lead ICD dual act ngore 59 5,"$21,420.00 "
BHM,Lead ICD dual act ngore 64 6,"$21,420.00 "
BHM,Lead ICD dual coil rv 71 q,"$20,825.00 "
BHM,Lead icd dual coil rv 7120 8,"$20,825.00 "
BHM,Lead ICD Dual Coil RV 7170 8,"$22,170.00 "
BHM,Lead ICD dual dura STJD7171 5,"$17,136.00 "
BHM,Lead ICD dual dura STJD7171 8,"$17,136.00 "
BHM,Lead ICD dual Durata 7120q J,"$20,825.00 "
BHM,Lead ICD dual Durata7120 J,"$20,825.00 "
BHM,Lead ICD dual performa 6947 5,"$18,957.00 "
BHM,Lead ICD dual psv gore 59 0 5,"$21,420.00 "
BHM,Lead ICD dual psv gore 64 0 6,"$21,420.00 "
BHM,Lead ICD dual psv ngore 59 5,"$21,420.00 "
BHM,Lead ICD dual psv ngore 64 6,"$21,420.00 "
BHM,Lead ICD dual STJD 7122 2,"$20,825.00 "
BHM,Lead ICD dual STJD 7122 8,"$20,825.00 "
BHM,Lead ICD Durata 60cm 712 0,"$22,908.00 "
BHM,Lead ICD electrd s sq embl3 1,"$23,800.00 "
BHM,Lead ICD endo dual coil rec l,$1.00 
BHM,Lead ICD endo sngl coil rec l,$1.00 
BHM,Lead ICD endotak sg 64cm 0 1,"$25,270.00 "
BHM,Lead ICD Linox s 65 369 8,"$22,908.00 "
BHM,Lead ICD lt ven 1156t S M,"$10,472.00 "
BHM,Lead ICD lt ven 1158t S M,"$10,472.00 "
BHM,Lead ICD lt ven 1258t S M,"$10,472.00 "
BHM,Lead ICD lt ven quad 78 429 8,"$11,275.00 "
BHM,Lead ICD lt ven quad 88 429 8,"$11,275.00 "
BHM,Lead ICD lt vent easy4 90G D,"$9,847.00 "
BHM,Lead ICD non sing-dual rec l,$1.00 
BHM,Lead ICD optisur q52 lda210 2,"$17,136.00 "
BHM,Lead ICD optisur q58 lda210 8,"$17,136.00 "
BHM,Lead ICD optisur q65 lda210 5,"$22,908.00 "
BHM,Lead ICD sn coil opti lda21 5,"$17,136.00 "
BHM,Lead ICD sng 58cm 6935m55 D,"$20,605.00 "
BHM,Lead ICD sng 60cm 375012B T,"$22,908.00 "
BHM,Lead ICD sng 65cm 6935m62 D,"$18,957.00 "
BHM,Lead ICD sng 75cm medt 6935 2,"$21,063.00 "
BHM,Lead ICD sng act gore 59 0 5,"$21,420.00 "
BHM,Lead ICD sng quattro 69356 m,"$21,063.00 "
BHM,Lead ICD sng-dl 6996sq58 D,"$14,875.00 "
BHM,Lead ICD sngl act gore 59 0 2,"$22,652.00 "
BHM,Lead ICD sngl act gore 64 0 3,"$21,420.00 "
BHM,Lead ICD sngl atr 365500 x,"$19,986.00 "
BHM,Lead ICD sngl atr 365501 x,"$19,986.00 "
BHM,Lead ICD sngl durata 7122q J,"$17,136.00 "
BHM,Lead ICD sngl psv gore 59 0 2,"$22,652.00 "
BHM,Lead ICD sngl psv gore 64 0 3,"$21,420.00 "
BHM,Lead ICD sngl ria optm7070 J,"$20,825.00 "
BHM,Lead infin kit 50cm sc2316 e,"$17,850.00 "
